date,symbol,open,high,low,PX,DAX,WIG,ATX,UKX,LUXX,AEX,CAC,SMI,MAIN,SX5E,MSCI,EURCZK,EURPLN
2022-02-09,PSECZ:PX,1463.58,1481.6801,1463.48,1481.6801,15482.01,68491.391,4057.5901,7643.4199,1762.7167,769.94,70.150002,12367.82,44.009998,4204.08,561.47,24.34505,4.50466
2022-02-10,PSECZ:PX,1479.88,1489.76,1472.22,1477.59,15490.44,67939.859,4053.1399,7672.3999,1772.5577,762.65002,69.809998,12313.16,43.939999,4197.06,545.11,24.5724,4.57085
2022-02-14,PSECZ:PX,1463.61,1463.98,1430.73,1447.6801,15113.97,66094.219,3890.27,7531.5898,1743.1254,747.89001,67.489998,12026.37,43.59,4064.46,532.97,24.3547,4.49776
2022-02-15,PSECZ:PX,1447.6801,1463.0,1447.6801,1452.92,15412.71,67532.039,3938.5801,7608.9199,1762.825,755.21997,68.760002,12181.86,44.84,4143.71,546.38,24.3391,4.50105
2022-02-16,PSECZ:PX,1452.92,1460.5699,1449.01,1449.01,15370.3,67607.047,3948.1499,7603.7798,1759.2002,758.91998,68.580002,12191.57,44.549999,4137.21,543.6,24.36925,4.5263
2022-02-17,PSECZ:PX,1449.16,1456.1,1438.39,1438.61,15267.63,66409.078,3884.5801,7537.3701,1743.1421,751.20001,68.389999,12075.27,44.470001,4113.18,531.48,24.31015,4.52925
2022-02-22,PSECZ:PX,1402.36,1402.36,1368.8,1397.04,14693.0,64384.301,3668.1201,7494.21,1727.0667,731.96002,66.849998,11959.39,44.860001,3985.46,521.31,24.6059,4.58335
2022-02-23,PSECZ:PX,1397.01,1416.1801,1396.71,1405.39,14631.36,62826.09,3631.9299,7498.1802,1733.4797,727.90997,66.779999,11941.89,43.880001,3973.4,509.4,24.7218,4.63045
2022-02-24,PSECZ:PX,1404.96,1404.96,1330.67,1338.34,14052.1,56086.648,3369.8201,7207.3799,1659.3508,708.54999,64.199997,11636.76,41.98,3829.28,508.47,24.752,4.6251
2022-02-28,PSECZ:PX,1382.5,1385.5699,1338.21,1353.41,14461.02,61141.352,3388.98,7458.25,1732.783,729.71997,65.559998,11986.78,42.189999,3924.22,501.69,25.39715,4.746
2022-03-01,PSECZ:PX,1353.41,1380.0699,1346.22,1350.01,13904.85,60030.879,3148.9199,7330.2002,1724.7198,713.46002,63.040001,11862.28,40.880001,3765.85,500.38,25.56925,4.74415
2022-03-02,PSECZ:PX,1350.01,1351.77,1323.49,1323.49,14000.11,61659.59,3123.4099,7429.5601,1734.994,721.0,64.040001,11871.59,40.18,3820.58,511.09,25.7634,4.80978
2022-03-03,PSECZ:PX,1323.88,1366.97,1323.88,1364.29,13698.4,61010.191,3155.3601,7238.8501,1713.5062,705.41998,62.810001,11675.7,41.07,3741.77,507.11,25.6833,4.89605
2022-03-08,PSECZ:PX,1226.3199,1276.13,1217.6899,1261.64,12831.51,57908.789,2972.99,6964.1099,1609.5248,656.73999,58.610001,11057.06,38.57,3505.28,466.0,25.2295,4.7741
2022-03-09,PSECZ:PX,1270.15,1303.17,1265.97,1293.0699,13847.93,59917.859,3185.96,7190.7202,1654.7518,688.33002,62.91,11493.36,39.369999,3766.01,488.13,25.17165,4.78345
2022-03-10,PSECZ:PX,1293.17,1319.86,1276.4301,1284.1,13442.1,59796.719,3123.0801,7099.0898,1639.0369,671.84998,61.099998,11391.1,38.84,3651.38,465.26,25.12325,4.78465
2022-03-14,PSECZ:PX,1303.5699,1324.14,1303.5699,1315.12,13929.11,60044.051,3227.77,7193.4702,1695.0288,674.29999,62.68,11678.94,39.869999,3741.09,457.33,24.84415,4.71006
2022-03-15,PSECZ:PX,1315.0699,1324.88,1297.23,1302.1899,13917.27,60656.75,3207.4299,7175.7002,1685.1929,676.38,62.540001,11682.22,39.689999,3738.1,470.94,24.685,4.66217
2022-03-16,PSECZ:PX,1302.75,1318.6801,1277.99,1308.64,14440.74,62488.801,3312.22,7291.6802,1739.2719,703.52002,64.860001,11900.96,40.650002,3889.68,492.96,24.7489,4.68665
2022-03-17,PSECZ:PX,1311.86,1325.41,1305.24,1313.86,14388.06,64133.07,3334.1899,7385.3398,1755.3198,707.45001,65.080002,12061.87,40.07,3885.31,498.44,24.85745,4.71461
2022-03-21,PSECZ:PX,1330.88,1351.1,1330.88,1338.22,14326.97,63588.98,3350.5,7442.3901,1799.0573,718.37,64.790001,12171.28,40.59,3881.79,507.0,24.68025,4.67545
2022-03-22,PSECZ:PX,1338.27,1358.78,1338.27,1355.22,14473.2,64318.551,3405.49,7476.7202,1796.6017,728.27002,65.599998,12202.62,41.119999,3926.11,509.76,24.67485,4.72265
2022-03-23,PSECZ:PX,1355.42,1365.24,1338.25,1340.29,14283.65,64374.281,3329.6899,7460.6299,1765.0455,721.81,64.870003,12099.5,40.709999,3869.21,491.25,24.71525,4.7714
2022-03-24,PSECZ:PX,1341.4399,1350.9,1340.91,1349.46,14273.79,64948.68,3254.6799,7467.3799,1763.8177,720.84998,64.709999,12131.45,41.349998,3863.38,495.73,24.5539,4.6821
2022-03-28,PSECZ:PX,1346.6801,1358.29,1345.41,1345.41,14417.37,64581.93,3264.8899,7473.1401,1779.976,720.35999,64.93,12155.95,42.18,3887.09,507.81,24.4707,4.6589
2022-03-29,PSECZ:PX,1348.7,1374.14,1348.63,1369.4,14820.33,65603.531,3381.6699,7537.25,1786.3638,735.15002,66.900002,12325.58,41.25,4002.17,516.77,24.4482,4.63996
2022-03-30,PSECZ:PX,1372.12,1373.5699,1357.33,1364.48,14606.05,65909.367,3353.0701,7578.75,1782.7957,733.88,66.440002,12243.73,41.68,3959.13,510.28,24.41855,4.64559
2022-03-31,PSECZ:PX,1365.5601,1382.15,1365.5601,1367.33,14414.75,64900.359,3311.05,7515.6802,1782.3151,724.20001,65.620003,12161.53,41.59,3902.52,502.88,24.3574,4.6363
2022-04-04,PSECZ:PX,1374.6,1385.8101,1364.74,1372.73,14518.16,65685.172,3308.0701,7558.9199,1800.8574,737.79999,66.360001,12340.87,41.450001,3951.11,519.51,24.3731,4.65172
2022-04-05,PSECZ:PX,1372.73,1381.83,1364.21,1364.21,14424.36,64906.52,3252.6299,7613.7202,1748.7424,736.02002,65.470001,12376.97,41.720001,3917.84,513.23,24.47156,4.6659
2022-04-06,PSECZ:PX,1364.0699,1366.73,1330.39,1333.9399,14151.69,64264.539,3168.5901,7587.7002,1725.1294,719.66998,64.07,12320.1,41.73,3824.68,506.65,24.51265,4.63515
2022-04-07,PSECZ:PX,1334.02,1355.15,1334.02,1347.3101,14078.15,63524.539,3153.99,7551.8101,1742.5228,716.53003,63.66,12372.46,41.610001,3802.0,510.0,24.42795,4.63305
2022-04-11,PSECZ:PX,1365.8101,1372.54,1354.4,1357.21,14192.78,64494.301,3199.46,7618.3101,1788.9148,714.73999,64.589996,12528.61,41.490002,3839.61,486.09,24.45455,4.64225
2022-04-12,PSECZ:PX,1360.4399,1362.55,1346.9399,1357.8199,14124.95,63863.172,3207.1699,7576.6602,1807.02,716.38,64.389999,12378.87,41.84,3831.46,480.31,24.4353,4.64365
2022-04-13,PSECZ:PX,1358.61,1374.66,1358.3,1370.1,14076.44,64037.41,3229.5601,7580.7998,1799.6967,718.07001,64.389999,12378.68,42.16,3827.95,493.27,24.44115,4.64265
2022-04-14,PSECZ:PX,1370.42,1381.84,1370.42,1375.87,14163.85,63760.059,3259.75,7616.3799,1836.9261,719.70001,64.940002,12475.08,42.369999,3848.67,482.7,24.435,4.6232
2022-04-19,PSECZ:PX,1376.02,1378.5699,1362.45,1362.95,14153.46,63200.73,3259.46,7601.2798,1809.0065,716.57001,64.470001,12281.42,41.880001,3830.75,490.52,24.38,4.6403
2022-04-20,PSECZ:PX,1363.85,1377.73,1363.85,1369.89,14362.03,62780.02,3299.25,7629.2202,1807.9865,725.60999,65.339996,12310.17,43.0,3896.8,493.54,24.3686,4.6379
2022-04-21,PSECZ:PX,1372.3,1388.46,1372.15,1386.53,14502.41,62331.699,3337.73,7627.9502,1814.04,729.04999,66.199997,12301.33,43.32,3928.02,474.78,24.34115,4.6525
2022-04-27,PSECZ:PX,1373.17,1373.17,1362.55,1366.75,13793.94,58139.059,3232.27,7425.6099,1714.5417,696.34998,63.939999,12051.48,42.849998,3734.63,417.78,24.5728,4.6957
2022-04-28,PSECZ:PX,1366.75,1374.55,1361.24,1367.58,13979.84,58300.98,3268.8999,7509.1899,1701.1923,705.92999,64.540001,12068.41,42.810001,3777.01,433.38,24.6188,4.67075
2022-05-04,PSECZ:PX,1329.51,1339.5,1322.37,1322.37,13970.82,56695.379,3256.74,7493.4502,1665.3046,698.67999,63.529999,11880.24,42.869999,3724.98,432.74,24.59985,4.69359
2022-05-05,PSECZ:PX,1324.26,1340.41,1316.64,1318.49,13902.52,55467.398,3151.27,7503.27,1647.0596,696.19,63.27,11877.27,42.93,3696.62,416.05,25.03115,4.7086
2022-05-09,PSECZ:PX,1305.87,1315.6801,1301.2,1303.29,13380.67,54194.238,3008.02,7216.5801,1607.0048,666.16998,60.75,11444.18,42.740002,3526.86,379.08,24.9997,4.68075
2022-05-10,PSECZ:PX,1307.0699,1317.02,1297.84,1297.84,13534.74,53951.73,3027.74,7243.2202,1583.194,669.73999,61.130001,11541.72,42.599998,3554.79,388.89,25.4228,4.6714
2022-05-11,PSECZ:PX,1297.84,1312.0,1296.36,1298.7,13828.64,53899.699,3081.8101,7347.6602,1619.5564,682.70001,62.610001,11553.66,41.950001,3647.86,387.4,24.9631,4.66784
2022-05-12,PSECZ:PX,1298.75,1299.96,1275.4,1279.49,13739.64,53074.578,3033.1001,7233.3398,1600.2738,675.09003,61.959999,11506.13,42.23,3613.42,387.98,24.7562,4.68084
2022-05-16,PSECZ:PX,1297.65,1302.01,1293.35,1297.38,13964.38,55260.52,3127.6899,7464.7998,1646.2115,694.62,63.459999,11672.23,41.610001,3685.33,400.0,24.719,4.6528
2022-05-17,PSECZ:PX,1297.38,1318.3101,1297.38,1309.89,14185.94,56247.82,3201.0901,7518.3501,1663.0865,702.58002,64.339996,11730.44,41.119999,3741.5,407.75,24.6722,4.6481
2022-05-18,PSECZ:PX,1310.49,1341.11,1309.63,1339.0699,14007.76,56292.602,3199.78,7438.0898,1669.3363,693.03003,63.57,11579.14,41.330002,3690.73,399.5,24.68345,4.64546
2022-05-19,PSECZ:PX,1338.97,1348.67,1324.5,1344.27,13882.3,55555.309,3205.9199,7302.7402,1653.2762,678.34998,62.740002,11309.49,40.919998,3640.54,410.02,24.60925,4.6295
2022-05-23,PSECZ:PX,1344.22,1347.78,1301.36,1322.71,14175.4,57167.82,3277.95,7513.4399,1674.2253,694.02002,63.720001,11466.28,40.639999,3708.38,417.68,24.61915,4.5949
2022-05-24,PSECZ:PX,1322.76,1322.76,1308.55,1308.55,13919.75,56514.988,3263.23,7484.3501,1666.2721,679.88,62.709999,11483.56,40.84,3647.55,414.61,24.67555,4.5998
2022-05-25,PSECZ:PX,1308.7,1323.72,1308.7,1312.4399,14007.93,56167.941,3324.71,7522.75,1654.9103,684.10999,63.139999,11491.8,41.470001,3677.09,416.8,24.70585,4.60503
2022-05-31,PSECZ:PX,1320.25,1321.61,1299.38,1309.88,14388.35,57432.289,3326.46,7607.6602,1691.5123,712.88,65.0,11611.38,44.48,3789.22,442.35,24.73525,4.58825
2022-06-01,PSECZ:PX,1311.35,1324.5,1310.6801,1320.78,14340.47,57025.531,3313.1599,7532.9502,1674.3654,701.19,64.470001,11494.12,45.02,3759.55,431.45,24.6726,4.5777
2022-06-07,PSECZ:PX,1328.29,1343.49,1328.29,1335.1,14556.62,57098.75,3360.8301,7598.9302,1682.5149,709.14001,65.32,11534.18,45.209999,3806.73,446.29,24.70265,4.58772
2022-06-08,PSECZ:PX,1336.17,1348.66,1336.17,1345.05,14445.99,56070.262,3363.5901,7593.0,1657.4139,710.98999,64.830002,11467.39,45.43,3788.92,435.53,24.69565,4.60596
2022-06-09,PSECZ:PX,1345.36,1355.13,1342.6,1345.0699,14198.8,55440.27,3316.8301,7476.21,1630.4395,699.58002,63.959999,11322.43,45.5,3724.44,427.08,24.70075,4.60835
2022-06-14,PSECZ:PX,1294.54,1303.77,1285.72,1290.4,13304.39,53247.172,3086.74,7187.46,1508.3267,652.87,59.889999,10699.07,44.720001,3475.17,391.0,24.7321,4.66205
2022-06-15,PSECZ:PX,1288.8199,1306.34,1288.8199,1306.0699,13485.29,53357.34,3135.78,7273.4102,1522.5648,663.21002,60.709999,10783.59,45.599998,3532.31,397.39,24.73035,4.72496
2022-06-21,PSECZ:PX,1308.95,1325.92,1308.95,1318.77,13292.4,54066.32,3070.8201,7152.0498,1495.924,648.03003,60.07,10479.84,43.84,3493.99,400.25,24.73945,4.69945
2022-06-22,PSECZ:PX,1315.4399,1315.4399,1300.14,1307.59,13144.28,53001.66,3002.27,7089.2202,1454.9229,641.87,59.619999,10528.34,43.779999,3464.63,400.87,24.7452,4.7087
2022-06-23,PSECZ:PX,1307.3,1307.85,1278.65,1278.65,12912.59,52274.012,2915.4399,7020.4502,1443.8241,635.92999,59.259998,10453.31,43.709999,3436.28,416.71,24.73705,4.68795
2022-06-27,PSECZ:PX,1288.3101,1294.35,1256.8101,1260.11,13186.07,53849.32,2994.1399,7258.3198,1475.9635,670.53003,60.939999,10906.82,43.540001,3538.87,429.78,24.731,4.69903
2022-06-28,PSECZ:PX,1260.55,1293.28,1259.58,1293.09,13231.82,54492.82,3007.55,7323.4102,1498.4706,669.01001,61.349998,10809.57,43.849998,3549.28,413.12,24.7397,4.6691
2022-06-29,PSECZ:PX,1293.2,1295.87,1280.26,1282.8199,13003.35,54699.629,2948.7,7312.3198,1473.587,666.57001,60.709999,10811.75,42.91,3514.31,415.26,24.74295,4.6993
2022-06-30,PSECZ:PX,1281.17,1281.17,1248.1801,1251.75,12783.77,53573.422,2879.29,7169.2798,1442.4438,659.22998,59.689999,10741.21,42.619999,3454.87,412.15,24.75265,4.6892
2022-07-07,PSECZ:PX,1212.33,1224.92,1189.9399,1220.08,12843.22,53853.422,2816.3601,7189.0801,1436.5135,671.41998,59.02,10940.98,41.900002,3488.49,435.49,24.63705,4.77305
2022-07-11,PSECZ:PX,1230.89,1236.2,1226.3,1231.61,12832.44,54081.121,2868.6201,7196.5898,1419.6447,669.16998,58.970001,11027.16,41.82,3471.7,431.85,24.42555,4.81725
2022-07-12,PSECZ:PX,1231.6899,1234.78,1227.25,1229.39,12905.48,52667.43,2868.1699,7209.8599,1428.5885,670.67999,59.450001,11069.83,41.439999,3487.06,420.32,24.378,4.82961
2022-07-13,PSECZ:PX,1229.39,1235.33,1220.0601,1221.55,12756.32,52440.941,2853.6101,7156.3701,1417.1086,665.90997,58.959999,10904.85,41.25,3453.98,413.72,24.46375,4.81871
2022-07-14,PSECZ:PX,1223.21,1227.28,1213.02,1216.6801,12519.66,51418.109,2813.55,7039.8101,1404.5992,659.71002,58.169998,10799.52,41.619999,3396.62,410.11,24.503,4.784
2022-07-18,PSECZ:PX,1220.74,1252.28,1214.78,1248.72,12959.81,52947.629,2898.8101,7223.2402,1421.946,681.09998,59.919998,11010.18,41.470001,3511.85,412.01,24.4962,4.74993
2022-07-19,PSECZ:PX,1246.83,1251.48,1241.0601,1248.04,13308.41,53240.23,2949.5901,7296.2798,1445.7864,689.46997,60.990002,11122.08,41.75,3587.43,426.1,24.54206,4.77445
2022-07-20,PSECZ:PX,1250.24,1261.17,1238.64,1240.9,13281.98,53733.48,2936.1299,7264.3101,1444.4583,694.40997,60.790001,11059.49,41.950001,3585.23,434.32,24.52105,4.76505
2022-07-21,PSECZ:PX,1240.98,1251.59,1238.3199,1247.6801,13246.64,53415.379,2953.6899,7270.5098,1455.3936,704.60999,60.990002,11134.74,42.459999,3596.5,447.47,24.5926,4.7396
2022-07-25,PSECZ:PX,1238.28,1246.42,1236.38,1240.3101,13210.32,53707.852,2975.45,7306.2998,1462.4025,707.01001,61.32,11129.35,42.599998,3604.15,438.47,24.59865,4.76325
2022-07-26,PSECZ:PX,1242.4301,1246.38,1233.74,1245.71,13096.93,52981.828,2962.24,7306.2798,1453.5966,706.26001,61.09,11102.31,42.619999,3575.35,442.89,24.5309,4.78392
2022-07-27,PSECZ:PX,1245.71,1262.38,1245.71,1260.29,13166.38,52873.922,2995.95,7348.23,1461.0806,713.53003,61.5,11056.74,42.900002,3607.77,452.97,24.5979,4.7608
2022-07-28,PSECZ:PX,1260.35,1266.42,1238.51,1238.51,13282.11,53324.512,2963.6399,7345.25,1460.2064,722.38,62.32,11129.33,42.509998,3652.19,474.29,24.6144,4.7401
2022-08-02,PSECZ:PX,1206.66,1213.13,1195.5699,1202.96,13449.2,54767.199,2996.0801,7409.1099,1473.7473,725.75,63.0,11118.1,42.889999,3684.62,477.69,24.64695,4.69805
2022-08-03,PSECZ:PX,1203.35,1228.3101,1203.04,1225.21,13587.56,54841.051,3005.4299,7445.6802,1486.6644,734.53003,63.650002,11178.99,43.040001,3732.53,496.33,24.58795,4.71
2022-08-04,PSECZ:PX,1225.45,1235.49,1225.45,1231.89,13662.68,54351.82,3033.8999,7448.0601,1468.3217,731.58002,64.040001,11202.66,43.119999,3754.59,496.76,24.51105,4.70775
2022-08-08,PSECZ:PX,1235.23,1237.05,1230.0699,1236.41,13687.69,55009.148,3043.8,7482.3701,1482.0742,727.87,64.199997,11166.32,43.34,3757.21,500.82,24.4961,4.69885
2022-08-09,PSECZ:PX,1231.47,1246.14,1230.73,1243.72,13534.97,54724.98,3021.74,7488.1499,1477.6125,716.92999,63.82,11132.48,43.720001,3715.36,494.93,24.3306,4.68004
2022-08-10,PSECZ:PX,1244.11,1250.5699,1240.16,1249.73,13700.93,54955.75,3061.48,7507.1099,1502.2023,724.27002,64.260002,11155.1,43.709999,3749.34,512.12,24.3404,4.68654
2022-08-11,PSECZ:PX,1250.17,1256.15,1245.3199,1252.67,13694.51,55774.949,3088.23,7465.9102,1514.1064,725.78998,64.349998,11154.58,43.349998,3757.04,501.12,24.36296,4.6602
2022-08-16,PSECZ:PX,1251.84,1260.41,1251.02,1255.74,13910.12,56217.762,3101.6799,7536.0601,1519.816,728.10999,64.900002,11130.44,43.900002,3805.21,503.62,24.53605,4.70248
2022-08-17,PSECZ:PX,1255.9,1257.58,1231.87,1238.77,13626.71,54867.57,3043.6499,7515.75,1496.4877,723.09003,64.169998,11128.19,44.209999,3756.05,502.49,24.6192,4.7302
2022-08-18,PSECZ:PX,1238.77,1240.95,1229.53,1230.33,13697.41,55245.449,3044.79,7541.8501,1496.9958,725.85999,64.510002,11167.59,44.869999,3777.37,499.98,24.6433,4.7489
2022-08-22,PSECZ:PX,1221.54,1223.63,1198.9301,1201.1899,13230.57,53368.609,2954.6499,7533.79,1440.3163,711.03998,62.73,11085.84,46.799999,3658.21,472.88,24.65366,4.77092
2022-08-23,PSECZ:PX,1201.35,1206.86,1191.41,1201.78,13194.23,53689.66,2985.54,7488.1099,1470.097,710.87,62.59,10933.06,47.060001,3652.51,467.5,24.6573,4.77025
2022-08-24,PSECZ:PX,1201.9301,1207.26,1183.1,1184.16,13220.06,52711.922,3000.5601,7471.5098,1460.174,713.81,62.84,11012.87,47.27,3667.45,467.89,24.66055,4.7371
2022-08-25,PSECZ:PX,1184.16,1202.9301,1182.12,1182.13,13271.96,53074.422,2989.54,7479.7402,1462.4736,718.25,62.73,11063.88,47.240002,3674.53,475.78,24.61195,4.73817
2022-08-30,PSECZ:PX,1165.91,1191.5699,1165.91,1182.91,12961.14,50240.738,2890.1599,7361.6299,1419.6268,690.31,61.099998,10884.95,46.32,3561.91,453.04,24.5104,4.72385
2022-08-31,PSECZ:PX,1182.75,1192.61,1173.35,1173.8199,12834.96,50174.09,2898.8,7284.1499,1418.0986,680.31,60.139999,10855.03,46.470001,3517.25,449.24,24.49525,4.7164
2022-09-01,PSECZ:PX,1173.8199,1177.04,1152.4301,1153.79,12630.23,48479.34,2810.49,7148.5,1369.5104,666.94,59.310001,10663.44,46.77,3456.69,456.91,24.5345,4.7239
2022-09-06,PSECZ:PX,1136.65,1149.14,1135.71,1137.91,12871.44,48373.48,2844.75,7300.4399,1380.1971,675.27002,60.049999,10834.18,46.330002,3500.13,457.68,24.57516,4.7069
2022-09-07,PSECZ:PX,1137.91,1156.7,1136.88,1152.96,12915.97,48883.672,2904.77,7237.8301,1378.1937,671.27002,60.029999,10805.16,46.82,3502.08,474.3,24.5139,4.70579
2022-09-08,PSECZ:PX,1153.35,1180.48,1153.35,1172.22,12904.32,49104.238,2938.8899,7262.0601,1372.5676,674.40002,60.290001,10790.32,47.169998,3512.37,482.9,24.55925,4.69305
2022-09-12,PSECZ:PX,1199.58,1225.51,1199.35,1223.84,13402.27,51295.23,3033.27,7473.0298,1435.8773,696.87,62.259998,10990.75,48.110001,3646.52,496.57,24.53655,4.71995
2022-09-13,PSECZ:PX,1224.15,1254.4,1223.54,1241.11,13188.95,50065.289,2995.8601,7385.8599,1407.0826,684.22998,61.400002,10891.54,47.84,3586.19,471.77,24.4882,4.7143
2022-09-14,PSECZ:PX,1240.84,1240.87,1217.5699,1234.16,13028.0,50296.852,2966.9099,7277.2998,1375.3595,680.85999,61.189999,10754.4,47.889999,3567.57,469.11,24.4952,4.7228
2022-09-15,PSECZ:PX,1236.9,1255.26,1236.9,1246.49,12956.66,50571.871,2958.5601,7282.0698,1371.896,674.73999,60.560001,10746.7,47.880001,3541.8,456.19,24.52115,4.71825
2022-09-20,PSECZ:PX,1217.08,1230.84,1207.86,1208.26,12670.83,49253.148,2870.5901,7192.6602,1338.8252,661.60999,58.77,10476.54,48.23,3467.1,447.77,24.65845,4.77785
2022-09-21,PSECZ:PX,1208.26,1208.63,1187.0699,1188.01,12767.15,49477.578,2870.77,7237.6401,1334.0394,669.78998,59.34,10429.4,50.43,3491.88,439.57,24.66785,4.7486
2022-09-22,PSECZ:PX,1185.3,1202.9,1183.27,1198.71,12531.63,49765.469,2833.2,7159.52,1320.1693,657.40002,58.279999,10297.65,50.450001,3427.15,427.09,24.60585,4.74875
2022-09-26,PSECZ:PX,1168.13,1168.13,1147.25,1151.08,12227.92,47185.129,2721.1499,7020.9502,1281.7333,640.40997,56.830002,10072.62,50.099998,3342.55,420.76,24.68535,4.78639
2022-09-27,PSECZ:PX,1150.65,1161.34,1144.92,1144.92,12139.68,47859.82,2712.1101,6984.5898,1285.3394,642.71997,56.669998,10126.43,47.900002,3328.65,416.9,24.6354,4.80808
2022-09-29,PSECZ:PX,1145.15,1149.5,1114.34,1114.34,11975.55,45864.621,2647.4299,6881.5898,1212.7365,633.54999,55.91,10126.99,47.34,3279.03,423.22,24.5926,4.85665
2022-10-03,PSECZ:PX,1124.11,1125.02,1103.66,1120.5699,12209.48,46312.48,2718.0601,6908.7598,1262.6617,645.79999,57.029999,10290.71,47.959999,3342.16,431.58,24.5311,4.81144
2022-10-04,PSECZ:PX,1120.65,1178.08,1120.5699,1177.35,12670.48,48070.031,2814.3401,7086.46,1308.3325,669.59003,59.41,10590.92,48.299999,3484.47,450.86,24.4869,4.8211
2022-10-05,PSECZ:PX,1177.35,1192.86,1176.14,1176.15,12517.18,47160.969,2797.1101,7052.6201,1295.1274,664.45001,58.810001,10477.69,48.439999,3447.71,447.48,24.5028,4.88814
2022-10-06,PSECZ:PX,1176.15,1193.65,1170.64,1177.72,12470.78,47299.551,2786.1599,6997.27,1288.4313,661.38,58.34,10391.13,48.209999,3433.44,436.65,24.4676,4.86082
2022-10-10,PSECZ:PX,1168.77,1171.04,1152.9,1152.9,12272.94,46086.398,2747.25,6959.3101,1292.6827,641.21002,57.450001,10262.52,47.919998,3356.87,406.92,24.55445,4.8525
2022-10-11,PSECZ:PX,1152.4301,1154.3101,1129.75,1133.9301,12220.25,46217.66,2719.1499,6885.23,1271.0381,636.31,57.380001,10207.83,47.91,3340.34,399.35,24.55885,4.84525
2022-10-12,PSECZ:PX,1134.09,1142.88,1130.04,1141.3,12172.26,46071.328,2684.48,6826.1499,1260.8951,631.17999,57.240002,10199.32,48.41,3331.54,401.65,24.5868,4.80465
2022-10-13,PSECZ:PX,1141.3,1148.55,1127.61,1133.58,12355.58,45621.391,2743.0901,6850.27,1267.8347,633.01001,57.82,10227.9,47.700001,3362.39,406.08,24.59695,4.81167
2022-10-17,PSECZ:PX,1146.8101,1151.38,1139.28,1144.01,12649.03,47009.07,2789.6299,6920.2402,1301.0729,640.95001,59.400002,10498.71,48.41,3441.63,402.96,24.5587,4.78514
2022-10-18,PSECZ:PX,1145.28,1169.42,1145.28,1167.92,12765.61,47349.711,2796.6299,6936.7402,1311.6696,642.47998,59.66,10578.76,47.810001,3463.82,408.56,24.5387,4.79956
2022-10-19,PSECZ:PX,1167.72,1168.53,1136.13,1138.26,12741.41,46509.191,2783.04,6924.9902,1310.7391,645.39001,59.439999,10484.14,48.419998,3471.23,398.79,24.51345,4.76946
2022-10-20,PSECZ:PX,1138.3,1176.71,1138.3,1164.38,12767.41,47283.289,2795.71,6943.9102,1327.7498,652.03998,59.84,10473.45,48.41,3492.84,393.66,24.47935,4.77655
2022-10-24,PSECZ:PX,1166.45,1172.49,1156.23,1171.4,12931.45,47370.66,2820.48,7013.9902,1329.6526,653.53998,60.279999,10595.53,49.099998,3527.78,412.15,24.5008,4.76562
2022-10-25,PSECZ:PX,1171.4,1179.05,1159.29,1165.5,13052.96,47700.34,2863.26,7013.48,1348.5184,666.21002,61.490002,10773.34,49.57,3585.57,448.42,24.5181,4.7449
2022-10-27,PSECZ:PX,1182.72,1193.02,1181.1,1184.14,13211.23,49437.398,2887.3201,7073.6899,1371.6456,669.40002,61.439999,10706.62,49.560001,3604.5,455.22,24.52526,4.7181
2022-10-31,PSECZ:PX,1186.67,1191.03,1174.0699,1184.13,13253.74,50432.551,2936.8701,7094.5298,1377.9833,670.62,61.639999,10827.93,50.34,3617.53,468.86,24.45425,4.70145
2022-11-02,PSECZ:PX,1186.4399,1189.83,1180.96,1185.42,13256.74,51334.82,2971.5901,7144.1401,1367.228,667.23999,61.77,10806.23,50.830002,3622.0,453.74,24.448,4.69355
2022-11-03,PSECZ:PX,1185.42,1194.63,1185.42,1189.6801,13130.19,50915.871,2950.74,7188.6299,1348.6216,661.17999,61.43,10710.59,49.779999,3593.17,451.15,24.3954,4.6892
2022-11-07,PSECZ:PX,1222.15,1241.05,1222.15,1233.21,13533.52,52682.32,3139.6799,7299.9902,1400.1095,676.06,63.139999,10750.39,50.259998,3708.79,462.19,24.32475,4.68835
2022-11-08,PSECZ:PX,1235.45,1239.8101,1231.95,1237.25,13688.75,53324.238,3158.71,7306.1401,1426.4613,683.96002,63.400002,10827.04,49.93,3739.27,467.9,24.31735,4.71695
2022-11-09,PSECZ:PX,1237.34,1241.78,1224.33,1241.78,13666.32,53294.449,3145.1899,7296.25,1414.9219,677.26001,63.25,10904.33,50.060001,3728.02,465.13,24.2937,4.68964
2022-11-10,PSECZ:PX,1242.04,1251.58,1240.73,1245.41,14146.09,54421.129,3178.1201,7375.3398,1440.6335,700.65002,64.540001,11120.49,50.119999,3846.55,509.7,24.27875,4.68075
2022-11-14,PSECZ:PX,1259.22,1268.95,1251.47,1257.3,14313.3,55812.078,3205.7,7385.1699,1475.873,706.66998,65.0,10999.59,50.59,3887.5,492.24,24.3537,4.73555
2022-11-15,PSECZ:PX,1257.3,1266.17,1245.01,1246.8101,14378.51,56385.922,3224.4299,7369.4399,1459.8304,716.42999,65.349998,11026.22,50.889999,3915.08,503.02,24.3668,4.70005
2022-11-16,PSECZ:PX,1246.78,1251.14,1238.86,1239.28,14234.03,55612.109,3187.1101,7351.1899,1428.3644,709.10999,65.0,10936.62,50.880001,3882.77,507.21,24.4003,4.70573
